table_name,field_name,language,translation,record_id
stops,stop_desc,el,ΑνΜα-ΓρΑυ,5963
stops,stop_name,el,Διυλιστήρια 2,6554
stops,stop_desc,el,Διυλιστηρι,6554
stops,stop_name,el,Λιμανάκι Αγίας Νάπας 1,5899
stops,stop_desc,el,ΛιμΑγιΝαπ,5899
stops,stop_name,el,Λεωφ. Ακροπολεως - Λεωφ. Μεσαορίας,6447
stops,stop_desc,el,ΛεΑκ-ΛεΜε,6447
stops,stop_name,el,Κτηνοτροφική Περιοχή Άχνας 2,7427
stops,stop_desc,el,ΚτηνΠερΑχν,7427
stops,stop_name,el,Λεωφ. Νησί - Αγίας Μαύρης 1,5851
stops,stop_desc,el,ΛεΝη-ΑγΜα,5851
stops,stop_name,el,Κώστα Ηλία - Ανδρέα Μάντολες 1,5791
stops,stop_desc,el,ΚωΗλ-ΑνΜα,5791
stops,stop_name,el,Λεωφ. Γ. Γρίβα Διγενή - Λεωφ. Κων. Παλαιολόγου 2,6539
stops,stop_desc,el,ΓΓΔι-ΚΠα,6539
stops,stop_name,el,Λεωφ. Πρωταρά - Κάβο Γκρέκο - 26η Στάση,5657
stops,stop_desc,el,Πρ-ΚΓκ-2Σ,5657
stops,stop_name,el,Λεωφ. Πρωταρά - Κάβο Γκρέκο - 23η Στάση,5655
stops,stop_desc,el,Πρ-ΚΓκ-2Σ,5655
stops,stop_name,el,Κόννου - Κίρκης 2,5637
stops,stop_desc,el,Κον-Κιρ,5637
stops,stop_name,el,Λεωφ. Γρίβα Διγενή - Δαιδάλου,5757
stops,stop_desc,el,ΛεΓρΔι-Δα,5757
stops,stop_name,el,Ξάνθου Σαμάρα - Σαλαμίνος,5912
stops,stop_desc,el,ΞαΣα-Σα,5912
stops,stop_name,el,Σταδίου - 1η Στάση,5674
stops,stop_desc,el,Στ-1ηΣτ,5674
stops,stop_name,el,Παραλία Νήσι Μπέι 2,5859
stops,stop_desc,el,ΠαρNisBay,5859
stops,stop_name,el,Παραλία Δασάκι Πύλας 1,6657
stops,stop_desc,el,ΠαρΔασΠυλ,6657
stops,stop_name,el,Λεωφ. Αμμοχώστου - Δημη. Χριστοδούλου 1,5840
stops,stop_desc,el,ΛεΑμ-ΔηΧρ,5840
stops,stop_name,el,Παραλία Μακρόνησος 1,5863
stops,stop_desc,el,ΠαραλΜακρο,5863
stops,stop_name,el,Κόκκινες - Ιωαννίνων,5666
stops,stop_desc,el,Κοκ-Ιωα,5666
stops,stop_name,el,Πλατεία Ελευθερίας,5797
stops,stop_desc,el,ΠλατεΕλευθ,5797
stops,stop_name,el,Λεωφ. Πρωταρά - 5η Στάση,5689
stops,stop_desc,el,ΛεΠρ-5ηΣτ,5689
stops,stop_name,el,Βρυσουδιών - 4η Στάση,5698
stops,stop_desc,el,Βρ-4ηΣτ,5698
stops,stop_name,el,Αρχιεπισκόπου Παϊσίου,6325
stops,stop_desc,el,ΑρχιεΠαισι,6325
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Φιλιου Τσιγαριδη 1,6597
stops,stop_desc,el,ΑρΜαΓ-ΦιΤσ,6597
stops,stop_name,el,Λεωφ. Γρηγόρη Αυξεντίου - Φονιικούδες 2,6733
stops,stop_desc,el,ΛεΓρΑυ-Φο,6733
stops,stop_name,el,Εκκλησία Αγίου Γεωργίου 1,6326
stops,stop_desc,el,ΕκκΑγιΓεω,6326
stops,stop_name,el,Λεωφ. Γεώργ. Γρίβα Διγενή - Λεωφ. 1 Απριλίου,6168
stops,stop_desc,el,ΓεΓΔι-1Απ,6168
stops,stop_name,el,Λεωφ. Κρύου Νερού - Μελισσιών,5606
stops,stop_desc,el,ΛεΚρΝε-Με,5606
stops,stop_name,el,Καρυών - Ξάνθου Σαμάρα,7289
stops,stop_desc,el,Κα-ΞαΣα,7289
stops,stop_name,el,Λύκειο Παραλιμνίου 1,5729
stops,stop_desc,el,ΛυκειΠαραλ,5729
stops,stop_name,el,Εθνογραφικό Μουσείο Αυγόρου 2,7286
stops,stop_desc,el,ΕθνΜουΑυγ,7286
stops,stop_name,el,Λεωφ. Πρωταρά - Κάβο Γκρέκο - Διονύσου,5620
stops,stop_desc,el,Πρ-ΚΓκ-Δι,5620
stops,stop_name,el,Λεωφ. Περνέρας - Οδυσσέως,7260
stops,stop_desc,el,ΛεΠε-Οδ,7260
stops,stop_name,el,Αμερικάνικη Ακαδημία 2,6330
stops,stop_desc,el,ΑμεριΑκαδη,6330
stops,stop_name,el,Δημοτικός Κήπος 2,6894
stops,stop_desc,el,ΔημοτΚηπος,6894
stops,stop_name,el,Λεωφ. Περνέρας - 3η Στάση,5614
stops,stop_desc,el,ΛεΠε-3ηΣτ,5614
stops,stop_name,el,Εκκλησία Αγίας Βαρβάρας 1,5685
stops,stop_desc,el,ΕκκΑγιΒαρ,5685
stops,stop_name,el,Δρόμος Παραλίμνι - Αγία Νάπα - 4η Στάση,5880
stops,stop_desc,el,ΔρΠα-ΑΝ-4Σ,5880
stops,stop_name,el,Β´ Δημοτικό Σχολείο Αυγόρου 2,5904
stops,stop_desc,el,ΒΔηΣχΑυ,5904
stops,stop_name,el,Δημοτική Βιβλιοθήκη 1,6172
stops,stop_desc,el,ΔημοτΒιβλι,6172
stops,stop_name,el,Ανδρέα Καρκαβίτσα - Βάτταινας,5954
stops,stop_desc,el,ΑνΚα-Βα,5954
stops,stop_name,el,Περνέρας - Παραλία Ποτάμι,5612
stops,stop_desc,el,Πε-ΠαΠο,5612
stops,stop_name,el,Λεωφ. Λάρνακας - Δεκέλειας - 2η Στάση,6921
stops,stop_desc,el,Λα-Δε-2Σ,6921
stops,stop_name,el,Βάτταινας -  Δημ. Χριστοδούλου 2,5956
stops,stop_desc,el,Βα-ΔηΧρ,5956
stops,stop_name,el,Σταδίου - Λουκή Ακρίτα,5806
stops,stop_desc,el,Στ-ΛοΑκ,5806
stops,stop_name,el,Αγίας Θέκλας - Υδροπάρκο 1,5867
stops,stop_desc,el,ΥδρΑγιΝαπ,5867
stops,stop_name,el,Μεγ. Αλεξάνδρου - Άγγελου Σικελιανού,5709
stops,stop_desc,el,ΜεΑλ-ΑγΣι,5709
stops,stop_name,el,Παραλία Κ.Ο.Τ. 1,6658
stops,stop_desc,el,ΠαραλΚ.Ο.Τ,6658
stops,stop_name,el,Κάβο Γκρέκο 2,5649
stops,stop_desc,el,ΚαβοΓκρεκ,5649
stops,stop_name,el,Λεωφ. Πρωταρά - Κάβο Γκρέκο - 16η Στάση,5633
stops,stop_desc,el,Πρ-ΚΓκ-1Σ,5633
stops,stop_name,el,Τεύκρου Ανθία - Ισαάκ και Σολωμού 2,5890
stops,stop_desc,el,ΤεΑ-ΙκΣο,5890
stops,stop_name,el,Λεωφ. Αμμοχώστου - Θύρας,6552
stops,stop_desc,el,ΛεΑμ-Θυ,6552
stops,stop_name,el,Λεωφ. Φώτη Πίττα - Πάνου Ιωάννου,5778
stops,stop_desc,el,ΦΠ-ΠΙω,5778
stops,stop_name,el,Ζαχαρία Σπύρου - Κυριάκου Σάββα,5969
stops,stop_desc,el,ΖαΣπ-ΚυΣα,5969
stops,stop_name,el,Λεωφ. 1 Απριλίου - 1 Στάση,5739
stops,stop_desc,el,1Απ-1Σ,5739
stops,stop_name,el,Πυροσβεστική 2,6395
stops,stop_desc,el,Πυροσβεστι,6395
stops,stop_name,el,Λεωφ. 1 Απριλίου - 2η Στάση,5746
stops,stop_desc,el,1Απ-2Σ,5746
stops,stop_name,el,Κυκλικός Κόμβος Παραλιμνίου - Δερυνειας 2,8016
stops,stop_desc,el,ΚυκΚΠαρΔερ,8016
stops,stop_name,el,Δρόμος Παραλίμνι - Αγία Νάπα - 1η Στάση,5679
stops,stop_desc,el,ΔρΠα-ΑΝ-1Σ,5679
stops,stop_name,el,Ελευθερίας - Αφροδίτης,5843
stops,stop_desc,el,Ελε-Αφρ,5843
stops,stop_name,el,Τουριστικη Αγίας Θέκλας - 7η Στάση,5868
stops,stop_desc,el,ΤοΑΘε-7Σ,5868
stops,stop_name,el,Λεωφ. Πρωταρά - Κάβο Γκρέκο - 22η Στάση,5650
stops,stop_desc,el,Πρ-ΚΓκ-2Σ,5650
stops,stop_name,el,Αχερίτου - Σωτήρη Σωτηρίου,5787
stops,stop_desc,el,Αχ-ΣωΣω,5787
stops,stop_name,el,Δημοτικό Κολυμβητήριο Δερύνειας 2,7282
stops,stop_desc,el,ΔημΚολΔερ,7282
stops,stop_name,el,1η Στάση Βιομηχ. Ζώνη Φρενάρους 1,8003
stops,stop_desc,el,1ηΒιομΖΦρε,8003
stops,stop_name,el,Αρχιεπ. Μακαρίου Γ´ - 1η Στάση,5765
stops,stop_desc,el,ΑρΜαΓ-1Σ,5765
stops,stop_name,el,Παραλιμνίου - Γρηγόρη Αυξεντίου 1,5810
stops,stop_desc,el,Πα-ΓρΑυ,5810
stops,stop_name,el,Λεωφ. Πρωταρά - 6η Στάση,5690
stops,stop_desc,el,ΛεΠρ-6ηΣτ,5690
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Γόλγων,6161
stops,stop_desc,el,ΑρΜαΓ-Γο,6161
stops,stop_name,el,Λεωφ. Αμμοχώστου - Καλλησκαλα 2,6423
stops,stop_desc,el,ΛεΑμ-Κα,6423
stops,stop_name,el,Αμμοχώστου - Χαράλαμπου Μούσκου,5915
